Year,Average_Price,Start_Price,End_Price,YoY_End_Price_Diff,YoY_Avg_Price_Diff
2001,438.7045492705714,377.0,390.6815185546875,,
2002,372.50922238872425,390.6815185546875,345.5967102050781,-45.084808349609375,-66.19532688184717
2003,338.0708913985797,345.5967102050781,406.9294128417969,61.33270263671875,-34.43833099014455
2004,559.8019797055775,406.9294128417969,533.1029663085938,126.17355346679688,221.73108830699783
2005,562.7154557448167,533.1029663085938,739.073486328125,205.97052001953125,2.9134760392391854
2006,716.129299222506,739.073486328125,654.88037109375,-84.193115234375,153.41384347768928
2007,602.6625798439493,655.2982788085938,494.79327392578125,-160.08709716796875,-113.46671937855672
2008,439.3157849370217,471.0092468261719,401.7625732421875,-93.03070068359375,-163.34679490692758
2009,428.39721968537003,395.75335693359375,412.40069580078125,10.63812255859375,-10.918565251651671
2010,385.43745780285496,414.56890869140625,371.0269775390625,-41.37371826171875,-42.95976188251507
2011,374.7699503995934,371.0269775390625,407.48602294921875,36.45904541015625,-10.667507403261538
2012,421.06229449856664,408.372802734375,447.5624694824219,40.076446533203125,46.29234409897322
2013,631.1805107272401,448.9078063964844,713.0703125,265.5078430175781,210.11821622867342
2014,731.5283861003938,712.6178588867188,766.2020874023438,53.13177490234375,100.34787537315378
2015,955.8959590724257,762.0925903320312,1035.6884765625,269.48638916015625,224.3675729720319
2016,902.7879857900191,1002.992431640625,869.4503173828125,-166.2381591796875,-53.10797328240665
2017,1177.6686789772727,889.4536743164062,1456.47265625,587.0223388671875,274.88069318725366
2018,1343.032194291038,1456.47265625,1209.543212890625,-246.929443359375,165.36351531376522
2019,1265.924658810944,1230.90478515625,1186.4991455078125,-23.0440673828125,-77.10753548009393
2020,912.3459581107147,1172.5799560546875,883.1547241210938,-303.34442138671875,-353.5787007002293
2021,956.5384394431601,843.3168334960938,913.4796142578125,30.32489013671875,44.19248133244537
2022,1031.1051215500129,911.0731811523438,1121.2735595703125,207.7939453125,74.5666821068528
2023,1271.8209858716018,1112.5740966796875,1257.0057373046875,135.732177734375,240.71586432158892
2024,1207.672998046875,1238.0045166015625,1182.080078125,-74.9256591796875,-64.1479878247269
2025,1289.2238523381236,1185.5364990234375,1318.0,135.919921875,81.5508542912487
2026,1360.503816793893,1328.0,1266.0,-52.0,71.27996445576946
