Year,Average_Price,Start_Price,End_Price,YoY_End_Price_Diff,YoY_Avg_Price_Diff
2005,1.6348476095433615,1.2704943418502808,1.9041988849639893,,
2006,2.141816572064445,1.8984111547470093,1.8178009986877441,-0.08639788627624512,0.5069689625210836
2007,1.9536686292278909,1.8237611055374146,2.0356690883636475,0.21786808967590332,-0.18814794283655423
2008,1.9952777220508244,2.0356690883636475,1.7223825454711914,-0.31328654289245605,0.04160909282293357
2009,2.33766886099117,1.7160035371780396,3.5649564266204834,1.842573881149292,0.3423911389403458
2010,3.7285372296812036,3.5451509952545166,4.306595802307129,0.7416393756866455,1.3908683686900334
2011,4.631700086016809,4.306595802307129,5.61170768737793,1.3051118850708008,0.9031628563356056
2012,6.765227370582551,5.540673732757568,7.690852165222168,2.0791444778442383,2.1335272845657416
2013,9.543092247054512,7.690852165222168,12.463069915771484,4.772217750549316,2.777864876471961
2014,17.28235807531907,12.640340805053711,19.74024200439453,7.277172088623047,7.739265828264559
2015,30.979350789388022,19.763742446899414,45.85557174682617,26.11532974243164,13.696992714068951
2016,52.45868280282605,45.79204559326172,52.16605758666992,6.31048583984375,21.479332013438025
2017,43.21228822072347,52.45501708984375,38.1992073059082,-13.966850280761719,-9.246394582102575
2018,39.525486067820914,37.593910217285156,33.998897552490234,-4.200309753417969,-3.6868021529025583
2019,37.66313173648397,34.040714263916016,44.999629974365234,11.000732421875,-1.8623543313369453
2020,59.981215907078166,46.30596923828125,75.77898406982422,30.779354095458984,22.318084170594197
2021,103.70337511798529,77.09908294677734,104.66889190673828,28.889907836914062,43.72215921090712
2022,66.06299335738102,108.50875091552734,60.04490280151367,-44.62398910522461,-37.64038176060427
2023,49.21499529339018,60.17178726196289,54.601226806640625,-5.443675994873047,-16.847998063990836
2024,35.208353320444665,54.91619873046875,28.070512771606445,-26.53071403503418,-14.006641972945516
2025,21.476994299605902,28.022838592529297,20.72783851623535,-7.342674255371094,-13.731359020838763
2026,18.455885774949017,21.53721046447754,17.190000534057617,-3.5378379821777344,-3.021108524656885
