Year,Average_Price,Start_Price,End_Price,YoY_End_Price_Diff,YoY_Avg_Price_Diff
1997,3.8097878533440666,3.49824857711792,3.4907429218292236,,
1998,4.231503943602244,3.49824857711792,6.020592212677002,2.5298492908477783,0.4217160902581778
1999,6.046001398374164,5.780366897583008,4.639308452606201,-1.3812837600708008,1.81449745477192
2000,3.6560068707617503,4.481662750244141,3.9636802673339844,-0.6756281852722168,-2.389994527612414
2001,5.115885833578725,3.836061716079712,5.909486293792725,1.9458060264587402,1.4598789628169744
2002,6.716217883049496,5.764153957366943,5.818202495574951,-0.09128379821777344,1.6003320494707713
2003,6.826033927145458,6.034403324127197,8.263673782348633,2.4454712867736816,0.1098160440959619
2004,9.437721091603477,8.054683685302734,11.3915433883667,3.1278696060180664,2.6116871644580186
2005,12.032397270202637,11.304619789123535,11.417154312133789,0.025610923767089844,2.59467617859916
2006,12.742017901751149,11.385488510131836,14.470879554748535,3.053725242614746,0.7096206315485123
2007,16.471719445460344,14.48565673828125,19.147602081298828,4.676722526550293,3.7297015437091954
2008,17.535882557804875,18.952482223510742,16.07678985595703,-3.070812225341797,1.0641631123445308
2009,16.98784143205673,16.33197784423828,18.282272338867188,2.2054824829101562,-0.5480411257481457
2010,22.434528517344642,18.345006942749023,26.1939697265625,7.9116973876953125,5.446687085287913
2011,28.515987782251266,26.21532440185547,32.15458297729492,5.960613250732422,6.0814592649066235
2012,37.06293555450439,31.914819717407227,36.85877990722656,4.704196929931641,8.546947772253127
2013,39.2313747254629,37.28065872192383,42.81776428222656,5.958984375,2.168439170958507
2014,42.56259040227012,42.523292541503906,42.109039306640625,-0.7087249755859375,3.3312156768072185
2015,46.98425247555687,41.82004165649414,43.16282653808594,1.0537872314453125,4.421662073286754
2016,49.69508314889575,42.66649627685547,53.27981185913086,10.116985321044922,2.710830673338876
2017,61.47160655473808,53.178871154785156,69.84648132324219,16.566669464111328,11.776523405842333
2018,73.03906906553473,69.83793640136719,80.0486068725586,10.202125549316406,11.567462510796652
2019,91.54579531957232,79.6305923461914,89.18572998046875,9.137123107910156,18.506726254037588
2020,83.37460257790305,90.4607162475586,97.96788024902344,8.782150268554688,-8.171192741669273
2021,109.07111077081589,95.49523162841797,127.41206359863281,29.444183349609375,25.696508192912844
2022,110.34161267527546,125.274169921875,119.77970886230469,-7.632354736328125,1.2705019044595645
2023,122.77807269287109,118.73229217529297,124.49165344238281,4.711944580078125,12.436460017595635
2024,129.70356980581133,122.93861389160156,130.37025451660156,5.87860107421875,6.925497112940235
2025,143.5761483154297,129.78720092773438,149.85264587402344,19.482391357421875,13.872578509618364
2026,156.25216264867072,149.0701141357422,150.94000244140625,1.0873565673828125,12.676014333241028
