Year,Average_Price,Start_Price,End_Price,YoY_End_Price_Diff,YoY_Avg_Price_Diff
2016,1412.5278369140624,1494.4378662109375,1472.5682373046875,,
2017,1546.6040975095727,1486.278076171875,1717.6875,245.1192626953125,134.07626059551035
2018,1818.1596932246766,1717.6875,1835.34814453125,117.66064453125,271.5555957151039
2019,1780.5314703343815,1823.47412109375,1847.98681640625,12.638671875,-37.62822289029509
2020,1639.6999768974367,1834.9488525390625,1658.5648193359375,-189.4219970703125,-140.8314934369448
2021,1827.418109753667,1632.7750244140625,1865.9200439453125,207.355224609375,187.71813285623034
2022,2085.2228468597914,1875.9322509765625,2316.600830078125,450.6807861328125,257.8047371061243
2023,2495.3368723799545,2280.244140625,2611.623046875,295.022216796875,410.11402552016307
2024,2629.363279257015,2623.0400390625,2752.837158203125,141.214111328125,134.0264068770607
2025,2876.8630742830505,2739.24755859375,3003.988525390625,251.1513671875,247.49979502603537
2026,2895.350654893249,2984.19287109375,2825.0,-178.988525390625,18.48758061019862
