Year,Average_Price,Start_Price,End_Price,YoY_End_Price_Diff,YoY_Avg_Price_Diff
1993,2.0283286785257273,1.507746934890747,2.3477783203125,,
1994,2.350855094099802,2.197003126144409,2.477013349533081,0.12923502922058105,0.3225264155740746
1995,3.2230664718718756,2.4123964309692383,3.548591375350952,1.071578025817871,0.8722113777720737
1996,5.637362831220852,3.5001282691955566,6.542547225952148,2.9939558506011963,2.414296359348976
1997,6.031335272807849,6.469851493835449,6.760631561279297,0.21808433532714844,0.39397244158699696
1998,7.217018303417024,6.445619106292725,8.5537748336792,1.7931432723999023,1.1856830306091757
1999,7.661505653744652,8.832438468933105,5.052301406860352,-3.5014734268188477,0.4444873503276279
2000,4.857400882811773,5.185572624206543,4.313235282897949,-0.7390661239624023,-2.804104770932879
2001,4.907667002370281,4.04668664932251,5.327085971832275,1.0138506889343262,0.05026611955850768
2002,5.662637470260499,5.263115882873535,5.404627799987793,0.07754182815551758,0.7549704678902183
2003,4.99957489588904,5.400750637054443,6.470821857452393,1.0661940574645996,-0.6630625743714589
2004,6.205049624518742,6.4921441078186035,6.676304340362549,0.20548248291015625,1.205474728629702
2005,8.298010672841754,6.585196018218994,11.497434616088867,4.821130275726318,2.092961048323011
2006,12.703797123821609,12.094502449035645,11.247364044189453,-0.25007057189941406,4.405786450979855
2007,10.67397596731604,11.317155838012695,8.800935745239258,-2.4464282989501953,-2.0298211565055695
2008,9.509780569038844,8.6109619140625,7.145430564880371,-1.6555051803588867,-1.1641953982771955
2009,9.17624280755482,7.474978446960449,9.056821823120117,1.911391258239746,-0.33353776148402403
2010,9.817804499277992,9.14599609375,10.739471435546875,1.6826496124267578,0.6415616917231723
2011,12.265093973704747,10.867413520812988,14.608778953552246,3.869307518005371,2.4472894744267553
2012,18.023574157714844,14.601029396057129,21.296710968017578,6.687932014465332,5.7584801840100965
2013,26.275610235002304,21.54872703552246,35.447044372558594,14.150333404541016,8.25203607728746
2014,36.07400550539531,35.38457107543945,44.084354400634766,8.637310028076172,9.798395270393009
2015,52.20714478265671,45.032405853271484,44.5712776184082,0.4869232177734375,16.1331392772614
2016,54.56163916512141,43.805416107177734,69.09066772460938,24.519390106201172,2.3544943824647007
2017,60.39595829633128,68.70314025878906,45.822940826416016,-23.26772689819336,5.834319131209867
2018,43.744114150089096,46.59059143066406,33.0826301574707,-12.740310668945312,-16.651844146242183
2019,42.000481726631286,33.34855270385742,53.429901123046875,20.347270965576172,-1.7436324234578109
2020,65.73428233150437,53.1337776184082,72.59908294677734,19.16918182373047,23.73380060487309
2021,94.91899644760858,73.01834106445312,115.34078216552734,42.74169921875,29.184714116104203
2022,79.46785799915573,115.05559539794922,72.37036895751953,-42.97041320800781,-15.451138448452852
2023,67.53357926940917,69.5567855834961,68.55101013183594,-3.8193588256835938,-11.934278729746552
2024,50.48182947673495,68.2182846069336,38.2440299987793,-30.30698013305664,-17.051749792674222
2025,41.51815786743164,40.301963806152344,37.4764289855957,-0.7676010131835938,-8.963671609303312
2026,34.152945746236774,39.2387580871582,32.85499954223633,-4.621429443359375,-7.365212121194865
