Year,Average_Price,Start_Price,End_Price,YoY_End_Price_Diff,YoY_Avg_Price_Diff
1985,3.4969642559687295,3.4135231971740723,3.9141721725463867,,
1986,3.167965163355288,3.9141721725463867,1.547463059425354,-2.3667091131210327,-0.3289990926134414
1987,1.4652513541251775,1.6384910345077515,0.773731529712677,-0.773731529712677,-1.7027138092301106
1988,1.0052578404486887,0.773731529712677,0.9102725386619568,0.13654100894927979,-0.4599935136764888
1989,0.9718606900128107,0.9102725386619568,0.773731529712677,-0.13654100894927979,-0.03339715043587799
1990,0.8566638231277466,0.773731529712677,0.5461637377738953,-0.22756779193878174,-0.11519686688506414
1991,1.1167932390695503,0.5461637377738953,1.410922646522522,0.8647589087486267,0.2601294159418037
1992,1.8472445776143411,1.410922646522522,2.639791965484619,1.2288693189620972,0.7304513385447908
1993,3.0697420802512188,2.685304641723633,4.050713539123535,1.410921573638916,1.2224975026368776
1994,2.9919799329742554,4.096227645874023,3.094926118850708,-0.9557874202728271,-0.0777621472769634
1995,3.2233410070812893,3.094926118850708,2.9128739833831787,-0.1820521354675293,0.231361074107034
1996,3.2882485859037383,2.639791965484619,4.460335731506348,1.547461748123169,0.06490757882244891
1997,3.8557068406357597,4.141740322113037,4.278280735015869,-0.18205499649047852,0.5674582547320215
1998,4.049923696215191,4.369309902191162,3.686602830886841,-0.5916779041290283,0.19421685557943125
1999,3.631518734825982,3.595578193664551,3.1404409408569336,-0.5461618900299072,-0.4184049613892089
2000,2.681263554663885,3.003899574279785,1.9570860862731934,-1.1833548545837402,-0.9502551801620971
2001,2.7579173109223767,1.9570860862731934,2.96748948097229,1.0104033946990967,0.07665375625849169
2002,2.617496576574114,2.96748948097229,2.22106671333313,-0.7464227676391602,-0.14042073434826285
2003,3.254427370570955,2.184654951095581,5.224964618682861,3.0038979053497314,0.6369307939968412
2004,8.189648191134134,5.224964618682861,14.440773963928223,9.215809345245361,4.935220820563179
2005,11.750207420379397,13.998705863952637,10.892241477966309,-3.548532485961914,3.5605592292452624
2006,11.260030526089004,10.780582427978516,13.31080436706543,2.418562889099121,-0.4901768942903928
2007,15.924545983394303,13.17724895477295,17.08814811706543,3.77734375,4.664515457305299
2008,10.997586250305176,17.324907302856445,5.727919578552246,-11.360228538513184,-4.926959733089127
2009,6.4619413784572055,5.873246669769287,7.780107498168945,2.052187919616699,-4.53564487184797
2010,7.78048390812344,7.4301371574401855,8.264762878417969,0.48465538024902344,1.3185425296662343
2011,8.68135080451057,8.235864639282227,8.307184219360352,0.04242134094238281,0.9008668963871305
2012,9.886946800231934,8.294792175292969,11.133735656738281,2.8265514373779297,1.2055959957213638
2013,14.057388430549985,11.160168647766113,14.896143913269043,3.7624082565307617,4.1704416303180505
2014,15.467217328056456,15.588339805603027,16.323745727539062,1.4276018142700195,1.409828897506472
2015,17.84005218082004,16.0773983001709,17.543848037719727,1.220102310180664,2.372834852763585
2016,16.653759687665907,17.226655960083008,19.182790756225586,1.6389427185058594,-1.1862924931541343
2017,19.700773033962783,19.617862701416016,22.256357192993164,3.073566436767578,3.0470133462968754
2018,19.993304659170935,21.12830352783203,15.773309707641602,-6.4830474853515625,0.29253162520815224
2019,17.609822856055366,15.979494094848633,20.297515869140625,4.524206161499023,-2.3834818031155685
2020,12.374102571736211,19.88235855102539,17.772985458374023,-2.5245304107666016,-5.2357202843191555
2021,16.554628902011448,16.55390167236328,15.426474571228027,-2.346510887145996,4.180526330275237
2022,17.01822867906426,15.261488914489746,15.489538192749023,0.0630636215209961,0.4635997770528135
2023,16.29215689468384,15.957220077514648,13.713800430297852,-1.7757377624511719,-0.726071784380423
2024,13.013780328962538,13.821016311645508,11.0,-2.7138004302978516,-3.2783765657213007
2025,9.120479988098145,12.760000228881836,6.710000038146973,-4.289999961853027,-3.8933003408643927
2026,6.603233068509209,6.610000133514404,5.75,-0.9600000381469727,-2.5172469195889358
