Year,Average_Price,Start_Price,End_Price,YoY_End_Price_Diff,YoY_Avg_Price_Diff
1980,3.933875518058663,3.389124631881714,3.1284234523773193,,
1981,5.493288599926492,3.389124631881714,5.474740028381348,2.3463165760040283,1.5594130818678291
1982,5.846730641225581,5.474740028381348,7.29965353012085,1.824913501739502,0.35344204129908885
1983,14.418981348572984,7.038952827453613,19.031240463256836,11.731586933135986,8.572250707347404
1984,12.829008403974088,19.031240463256836,11.210183143615723,-7.821057319641113,-1.5899729445988964
1985,8.650752476283483,10.688780784606934,7.29965353012085,-3.910529613494873,-4.178255927690605
1986,6.401108604174829,7.560356616973877,6.51754903793335,-0.7821044921875,-2.2496438721086536
1987,9.293021194548475,6.51754903793335,10.633932113647461,4.116383075714111,2.8919125903736456
1988,14.250021108996727,11.165630340576172,17.95437240600586,7.320440292358398,4.956999914448252
1989,22.439046307215616,17.682340621948242,22.378679275512695,4.424306869506836,8.18902519821889
1990,21.200521107247695,22.931241989135742,14.534470558166504,-7.844208717346191,-1.2385251999679205
1991,18.39583141341982,12.977206230163574,21.801706314086914,7.26723575592041,-2.804689693827875
1992,29.99492253281,21.801706314086914,39.96979522705078,18.168088912963867,11.599091119390181
1993,37.783418135209516,39.96979522705078,45.67976760864258,5.709972381591797,7.788495602399514
1994,50.37328918396481,46.82176208496094,53.89070510864258,8.2109375,12.589871048755292
1995,74.8669125693185,52.50889205932617,89.67965698242188,35.7889518737793,24.493623385353693
1996,97.14199408583754,91.19965362548828,118.5595474243164,28.87989044189453,22.275081516519037
1997,118.3278346909836,119.54754638671875,136.8944854736328,18.334938049316406,21.185840605146055
1998,157.78092460026818,137.41697692871094,215.53042602539062,78.63594055175781,39.453089909284586
1999,158.71376291910806,218.14292907714844,116.38643646240234,-99.14398956298828,0.9328383188398846
2000,103.8195274897984,114.9495620727539,79.02782440185547,-37.358612060546875,-54.89423542930966
2001,105.44165946591285,78.30938720703125,126.9043197631836,47.876495361328125,1.6221319761144457
2002,148.3300970168341,121.8465347290039,114.9495620727539,-11.954757690429688,42.88843755092124
2003,156.01712093656025,116.6738052368164,205.18496704101562,90.23540496826172,7.687023919726158
2004,211.33158135792567,206.90921020507812,230.8187255859375,25.633758544921875,55.314460421365425
2005,219.65082804361978,224.6114501953125,194.83950805664062,-35.979217529296875,8.319246685694111
2006,198.99967859275787,192.3106231689453,202.3112335205078,7.4717254638671875,-20.651149450861908
2007,178.19472363840535,201.9663848876953,125.29502868652344,-77.01620483398438,-20.804954954352525
2008,81.12258837251323,120.6970443725586,68.39498901367188,-56.90003967285156,-97.07213526589211
2009,111.24070801810613,70.92388153076172,186.28726196289062,117.89227294921875,30.1181196455929
2010,195.14830162411644,180.614501953125,235.76730346679688,49.48004150390625,83.90759360601031
2011,217.20867399185423,238.5203399658203,211.6451416015625,-24.122161865234375,22.060372367737784
2012,220.04739916992187,215.52468872070312,224.16314697265625,12.51800537109375,2.838725178067648
2013,245.83840651739212,228.18638610839844,313.61187744140625,89.44873046875,25.79100734747024
2014,260.2609456380208,309.9226379394531,266.3399963378906,-47.271881103515625,14.422539120628699
2015,262.73124361795095,268.67333984375,217.2133331298828,-49.12666320800781,2.4702979799301374
2016,271.7031478881836,223.68666076660156,315.4666748046875,98.25334167480469,8.971904270232642
2017,258.2747146788821,319.32666015625,276.26666259765625,-39.20001220703125,-13.428433209301488
2018,210.1094025691667,279.9866638183594,113.58000183105469,-162.68666076660156,-48.165312109715416
2019,112.70019858224052,116.87000274658203,114.41999816894531,0.839996337890625,-97.40920398692617
2020,86.8463241516837,114.5999984741211,111.19999694824219,-3.220001220703125,-25.853874430556814
2021,150.99257886977423,109.51000213623047,142.57000732421875,31.370010375976562,64.14625471809053
2022,132.58191218889093,141.1699981689453,138.8000030517578,-3.7700042724609375,-18.41066668088331
2023,173.69580041503906,138.35000610351562,164.92999267578125,26.129989624023438,41.113888226148134
2024,187.3511509971013,159.1300048828125,254.2899932861328,89.36000061035156,13.655350582062255
2025,278.99512005615236,249.9600067138672,332.42999267578125,78.13999938964844,91.64396905905105
2026,347.61738802781747,343.6600036621094,392.44000244140625,60.010009765625,68.62226797166511
