Year,Average_Price,Start_Price,End_Price,YoY_End_Price_Diff,YoY_Avg_Price_Diff
2017,413.13239379250325,402.81292724609375,527.2899169921875,,
2018,685.5453449117726,527.2899169921875,709.3577270507812,182.06781005859375,272.4129511192694
2019,860.5162492807475,698.7173461914062,1121.763427734375,412.40570068359375,174.97090436897486
2020,1185.1130948657833,1105.0030517578125,1902.1019287109375,780.3385009765625,324.5968455850358
2021,2228.5227100605866,1808.20068359375,2103.550048828125,201.4481201171875,1043.4096151948033
2022,1401.72328911453,2098.714111328125,1268.882080078125,-834.66796875,-826.7994209460567
2023,1454.4243149175877,1238.600830078125,1427.217041015625,158.3349609375,52.701025803057746
2024,1441.338605359136,1425.9853515625,1664.9031982421875,237.6861572265625,-13.085709558451754
2025,3121.377255035526,1628.0601806640625,3956.5,2291.5968017578125,1680.0386496763902
2026,4770.839694656489,4166.5,5423.0,1466.5,1649.4624396209629
