Year,Average_Price,Start_Price,End_Price,YoY_End_Price_Diff,YoY_Avg_Price_Diff
2015,19.023855508091938,12.289999961853027,27.5,,
2016,15.766587246031989,26.229999542236328,15.569999694824219,-11.930000305175781,-3.2572682620599487
2017,12.51418322301006,15.680000305175781,18.459999084472656,2.8899993896484375,-3.2524040230219295
2018,20.803725136228767,18.700000762939453,17.170000076293945,-1.289999008178711,8.289541913218708
2019,14.352718243523249,17.799999237060547,20.579999923706055,3.4099998474121094,-6.451006892705518
2020,19.438082985256028,21.600000381469727,20.030000686645508,-0.5499992370605469,5.0853647417327785
2021,21.968115132952494,19.860000610351562,18.68000030517578,-1.3500003814697266,2.530032147696467
2022,18.379840622860122,19.09000015258789,23.200000762939453,4.520000457763672,-3.588274510092372
2023,24.266919952392577,23.579999923706055,30.780000686645508,7.579999923706055,5.887079329532455
2024,34.598214308420815,31.229999542236328,28.649999618530273,-2.1300010681152344,10.331294356028238
2025,34.01757991790772,28.6299991607666,46.29999923706055,17.649999618530273,-0.5806343905130973
2026,38.048059563138594,45.529998779296875,36.95500183105469,-9.34499740600586,4.030479645230876
