Year,Average_Price,Start_Price,End_Price,YoY_End_Price_Diff,YoY_Avg_Price_Diff
2021,54.25223711917275,36.68000030517578,50.90999984741211,,
2022,40.62848597978691,52.41999816894531,28.190000534057617,-22.719999313354492,-13.623751139385838
2023,29.792559997558595,27.15999984741211,31.670000076293945,3.479999542236328,-10.835925982228314
2024,35.88865080333891,31.059999465942383,52.380001068115234,20.71000099182129,6.096090805780317
2025,62.71483999633789,56.310001373291016,61.220001220703125,8.84000015258789,26.82618919299898
2026,56.93397379633206,62.15999984741211,63.8125,2.592498779296875,-5.780866200005832
