Year,Average_Price,Start_Price,End_Price,YoY_End_Price_Diff,YoY_Avg_Price_Diff
1966,0.08410396349430084,0.11128892749547958,0.0959974154829979,,
1967,0.1908255657886129,0.10024500638246536,0.2930898666381836,0.1970924511551857,0.10672160229431206
1968,0.23707707628475883,0.2888416647911072,0.21978098154067993,-0.07330888509750366,0.046251510496145926
1969,0.15956275603175163,0.21467000246047974,0.14524288475513458,-0.07453809678554535,-0.0775143202530072
1970,0.13199203209144864,0.15078024566173553,0.1580207794904709,0.012777894735336304,-0.027570723940302994
1971,0.27415642071618396,0.15205785632133484,0.3871724307537079,0.229151651263237,0.14216438862473532
1972,0.5614313009488155,0.3839777410030365,0.7794561982154846,0.39228376746177673,0.2872748802326316
1973,0.6620153465441295,0.7705112099647522,0.5826748013496399,-0.19678139686584473,0.10058404559531398
1974,0.4508501178780092,0.5916197299957275,0.30028238892555237,-0.2823924124240875,-0.2111652286661203
1975,0.49359318684683484,0.30283764004707336,0.5967308282852173,0.2964484393596649,0.042743068968825626
1976,0.5905222195410446,0.6056758761405945,0.54632967710495,-0.050401151180267334,0.09692903269420972
1977,0.47814301448682,0.5373733639717102,0.5291708707809448,-0.017158806324005127,-0.11237920505422455
1978,0.5189892249921012,0.5163270235061646,0.4782767593860626,-0.0508941113948822,0.0408462105052812
1979,0.4687138947809167,0.475691020488739,0.4538213312625885,-0.02445542812347412,-0.05027533021118452
1980,0.4765542989427393,0.4472823143005371,0.5184647440910339,0.06464341282844543,0.007840404161822634
1981,0.6682240409342196,0.5290998816490173,0.7061120867729187,0.18764734268188477,0.1916697419914803
1982,0.8087779747638778,0.7020618915557861,0.9942039251327515,0.28809183835983276,0.1405539338296582
1983,1.084153590937377,0.9612690210342407,1.178879976272583,0.18467605113983154,0.27537561617349915
1984,1.206765688926335,1.1642487049102783,1.3158949613571167,0.1370149850845337,0.122612097988958
1985,1.6679873012361073,1.3031495809555054,2.090277910232544,0.7743829488754272,0.4612216123097723
1986,2.4397535013115923,2.0482795238494873,2.383103847503662,0.29282593727111816,0.771766200075485
1987,2.985141058684338,2.4271459579467773,2.611755609512329,0.228651762008667,0.5453875573727456
1988,2.7025849790912373,2.700793504714966,2.892275094985962,0.2805194854736328,-0.2825560795931006
1989,3.4674571061891224,2.809638023376465,4.189838886260986,1.2975637912750244,0.7648721270978851
1990,3.768872215813799,4.23537540435791,3.576079845428467,-0.6137590408325195,0.30141510962467644
1991,4.105626925178196,3.499340057373047,4.716558456420898,1.1404786109924316,0.33675470936439744
1992,5.5121791813317245,4.871708869934082,6.104879379272461,1.3883209228515625,1.4065522561535282
1993,6.54444697534614,6.136181354522705,7.195531845092773,1.0906524658203125,1.0322677940144152
1994,7.2900843185091775,7.100857734680176,7.444387912750244,0.2488560676574707,0.7456373431630379
1995,9.55861869123247,7.412571430206299,11.566593170166016,4.1222052574157715,2.268534372723292
1996,12.22655063163577,11.662711143493652,11.701292991638184,0.13469982147216797,2.6679319404033013
1997,12.442335351182537,11.636825561523438,12.394800186157227,0.693507194519043,0.21578471954676637
1998,16.173966036902534,12.362344741821289,20.050811767578125,7.656011581420898,3.7316306857199972
1999,22.118115690019394,20.083433151245117,21.144134521484375,1.09332275390625,5.94414965311686
2000,17.52568777402242,20.78352928161621,17.94991111755371,-3.194223403930664,-4.592427915996975
2001,15.014280469186845,17.685941696166992,14.093037605285645,-3.8568735122680664,-2.511407304835574
2002,12.907144955226354,14.103683471679688,8.680597305297852,-5.412440299987793,-2.1071355139604915
2003,10.919197392842126,8.934327125549316,13.612813949584961,4.932216644287109,-1.9879475623842282
2004,15.310877606982277,13.590883255004883,17.902854919433594,4.290040969848633,4.391680214140152
2005,17.86216332042028,17.768827438354492,19.216108322143555,1.313253402709961,2.551285713438002
2006,21.042360396974114,19.102136611938477,25.879056930541992,6.6629486083984375,3.180197076553835
2007,29.882273031895853,25.61052894592285,35.29500198364258,9.415945053100586,8.839912634921738
2008,35.23090655059212,34.80968475341797,38.325408935546875,3.030406951904297,5.348633518696264
2009,36.001184894925075,39.28676986694336,39.843746185302734,1.5183372497558594,0.7702783443329579
2010,45.99357465713743,40.06070327758789,50.57875061035156,10.735004425048828,9.992389762212355
2011,56.1771621098594,50.47333908081055,68.10968780517578,17.53093719482422,10.183587452721973
2012,63.67053659057617,67.09820556640625,61.8029670715332,-6.306720733642578,7.493374480716767
2013,69.17695124187166,63.14116668701172,70.20497131347656,8.40200424194336,5.5064146512954935
2014,70.84168755062042,69.75638580322266,70.13379669189453,-0.07117462158203125,1.6647363087487577
2015,76.35006556435236,69.80445098876953,91.47486114501953,21.341064453125,5.508378013731942
2016,94.3383490850055,91.041259765625,97.1518783569336,5.6770172119140625,17.98828352065314
2017,120.31769342916421,95.47575378417969,140.9191436767578,43.76726531982422,25.979344344158704
2018,137.57023517259088,141.81968688964844,149.06298828125,8.143844604492188,17.252541743426676
2019,168.35719341701932,147.79537963867188,169.8892364501953,20.826248168945312,30.786958244428433
2020,174.80367276037163,172.6231689453125,189.08126831054688,19.192031860351562,6.446479343352308
2021,209.15386060684446,185.23936462402344,241.62342834472656,52.54216003417969,34.350187846472835
2022,231.11065053749846,242.0830535888672,242.85116577148438,1.2277374267578125,21.956789930653997
2023,259.7342426757813,243.58834838867188,279.4294128417969,36.5782470703125,28.623592138282817
2024,269.1548611474416,279.9288635253906,279.8111572265625,0.381744384765625,9.420618471660305
2025,297.1485877685547,282.34002685546875,301.8847351074219,22.073577880859375,27.993726621113126
2026,298.1014454400362,299.54376220703125,269.8450012207031,-32.03973388671875,0.9528576714814676
