Year,Average_Price,Start_Price,End_Price,YoY_End_Price_Diff,YoY_Avg_Price_Diff
2009,0.09078850408303572,0.09178400039672852,0.10820149630308151,,
2010,0.12648974184597295,0.11055386811494827,0.1733325719833374,0.06513107568025589,0.035701237762937224
2011,0.17930172437429429,0.1733325719833374,0.15379829704761505,-0.01953427493572235,0.05281198252832134
2012,0.1712422613128723,0.15379829704761505,0.25494813919067383,0.10114984214305878,-0.008059463061421995
2013,0.3799225721359253,0.2487298846244812,0.3891068994998932,0.13415876030921936,0.208680310823053
2014,0.39106713531036225,0.3891068994998932,0.3637146055698395,-0.02539229393005371,0.011144563174436961
2015,0.3245421450540244,0.3503671884536743,0.30929625034332275,-0.054418355226516724,-0.06652499025633785
2016,0.27770568643297466,0.30929625034332275,0.2888541519641876,-0.020442098379135132,-0.04683645862104974
2017,0.3252492108345032,0.2888541519641876,0.3214949667453766,0.032640814781188965,0.047543524401528536
2018,0.3703985687983464,0.3214949667453766,0.34771355986595154,0.02621859312057495,0.04514935796384317
2019,0.3596450935003786,0.34771355986595154,0.4186692237854004,0.07095566391944885,-0.010753475297967774
2020,0.28651687414163635,0.3851756751537323,0.29318147897720337,-0.12548774480819702,-0.07312821935874225
2021,0.34090565551411023,0.2888699471950531,0.36813127994537354,0.07494980096817017,0.05438878137247388
2022,0.39014572942256925,0.3635864853858948,0.4133663475513458,0.04523506760597229,0.049240073908459026
2023,0.40049464934801005,0.4133663475513458,0.327684223651886,-0.08568212389945984,0.010348919925440792
2024,0.29153960943222046,0.3326491415500641,0.32499998807907104,-0.0026842355728149414,-0.10895503991578959
2025,0.22660714429285791,0.33000001311302185,0.16699999570846558,-0.15799999237060547,-0.06493246513936254
2026,0.1247611938795047,0.16699999570846558,0.1120000034570694,-0.05499999225139618,-0.10184595041335322
