Year,Average_Price,Start_Price,End_Price,YoY_End_Price_Diff,YoY_Avg_Price_Diff
1993,4.758650612276654,5.205231189727783,4.452667713165283,,
1994,3.088863470251598,4.264525890350342,2.4458303451538086,-2.0068373680114746,-1.6697871420250556
1995,2.0729090708588798,2.383117198944092,1.7559809684753418,-0.6898493766784668,-1.0159543993927183
1996,1.7915046665612169,1.8186949491500854,1.8814090490341187,0.12542808055877686,-0.2814044042976629
1997,1.8699132133378342,1.8814090490341187,1.9441224336624146,0.0627133846282959,0.07840854677661735
1998,1.9807363318072424,1.9441224336624146,2.1479415893554688,0.2038191556930542,0.11082311846940818
1999,1.7951151941503798,2.0381925106048584,1.5678404569625854,-0.5801011323928833,-0.1856211376568626
2000,1.720269433089665,1.5678404569625854,1.7559809684753418,0.18814051151275635,-0.07484576106071472
2001,1.6736911780411197,1.5678404569625854,1.7559809684753418,0.0,-0.0465782550485454
2002,1.8247273975894565,1.7559809684753418,1.831237554550171,0.0752565860748291,0.1510362195483368
2003,2.020712410173719,1.78106689453125,2.508544445037842,0.6773068904876709,0.1959850125842626
2004,3.064904110772269,2.533629894256592,3.7778685092926025,1.2693240642547607,1.04419170059855
2005,4.3056582780111405,3.7076287269592285,5.2679443359375,1.4900758266448975,1.2407541672388716
2006,6.3837965019195675,5.167601585388184,7.224607467651367,1.9566631317138672,2.078138223908427
2007,8.072996914624218,7.24969482421875,8.76485824584961,1.5402507781982422,1.6892004127046505
2008,7.327469026618324,8.960524559020996,6.381738185882568,-2.383120059967041,-0.7455278880058938
2009,6.774484358136616,6.597472667694092,7.656079292297363,1.274341106414795,-0.5529846684817086
2010,7.8317165109846325,7.525636196136475,8.4537935256958,0.7977142333984375,1.0572321528480169
2011,9.20357206511119,8.3785400390625,10.545919418334961,2.09212589263916,1.371855554126558
2012,13.559748313903809,10.621179580688477,16.9075870513916,6.361667633056641,4.356176248792618
2013,24.33889701631334,17.033018112182617,25.291149139404297,8.383562088012695,10.77914870240953
2014,28.721125852494012,25.045303344726562,40.13671112060547,14.845561981201172,4.382228836180673
2015,32.55983894590347,40.2019157409668,39.18572235107422,-0.95098876953125,3.83871309340946
2016,37.590831219203885,38.4941291809082,49.32415008544922,10.138427734375,5.030992273300413
2017,52.41088443163382,48.336143493652344,61.048988342285156,11.724838256835938,14.820053212429933
2018,64.59563602584292,59.99781036376953,54.218929290771484,-6.830059051513672,12.184751594209104
2019,58.44955604795425,53.82728576660156,58.911739349365234,4.69281005859375,-6.146079977888668
2020,48.1011645954117,59.260841369628906,46.98717498779297,-11.924564361572266,-10.34839145254255
2021,54.94705699739002,47.41261672973633,50.76941680908203,3.7822418212890625,6.845892401978318
2022,51.48389238760291,51.212860107421875,60.24961471557617,9.48019790649414,-3.463164609787114
2023,66.33684811401368,60.159969329833984,71.843994140625,11.594379425048828,14.85295572641077
2024,69.33973313891698,70.87699890136719,74.36849975585938,2.524505615234375,3.002885024903307
2025,95.11401629638672,74.19822692871094,92.64771270751953,18.279212951660156,25.77428315746974
2026,99.67214271203795,91.0832748413086,100.69999694824219,8.052284240722656,4.5581264156512304
