Year,Average_Price,Start_Price,End_Price,YoY_End_Price_Diff,YoY_Avg_Price_Diff
1980,0.51649959816272,0.35334837436676025,0.6651263236999512,,
1981,0.5752488441853655,0.6651263236999512,0.498844712972641,-0.16628161072731018,0.05874924602264553
1982,0.43353143946926587,0.4572741389274597,0.4364890158176422,-0.06235569715499878,-0.14171740471609962
1983,0.6089529104147975,0.4572741389274597,0.5404151678085327,0.1039261519908905,0.17542147094553162
1984,0.46902244505674945,0.5404151678085327,0.37413349747657776,-0.16628167033195496,-0.13993046535804804
1985,0.3413885488869652,0.37413349747657776,0.31177785992622375,-0.062355637550354004,-0.12763389616978427
1986,0.37142237732297345,0.31177785992622375,0.4364890158176422,0.12471115589141846,0.03003382843600827
1987,0.9475749475447085,0.41570377349853516,1.1639708280563354,0.7274818122386932,0.576152570221735
1988,1.1894390552411438,1.1847566366195679,1.1639708280563354,0.0,0.2418641076964353
1989,1.9648610081464526,1.1431858539581299,1.9953793287277222,0.8314085006713867,0.7754219529053088
1990,1.3216263323197723,2.078519821166992,0.5404151678085327,-1.4549641609191895,-0.6432346758266803
1991,0.49219015629395196,0.498844712972641,0.5404151678085327,0.0,-0.8294361760258204
1992,1.580002353885981,0.5404151678085327,2.4526541233062744,1.9122389554977417,1.0878121975920292
1993,3.7057623637052393,2.431867837905884,4.157039642333984,1.70438551902771,2.125760009819258
1994,2.8229101134671106,4.1154704093933105,1.953808069229126,-2.2032315731048584,-0.8828522502381286
1995,2.1933332260638947,1.9330235719680786,1.829096794128418,-0.12471127510070801,-0.6295768874032159
1996,1.9873595223652096,1.829096794128418,1.9122393131256104,0.08314251899719238,-0.20597370369868506
1997,3.198907606215345,1.9745935201644897,4.5311713218688965,2.618932008743286,1.2115480838501356
1998,3.51084259767381,4.43764066696167,2.6397194862365723,-1.8914518356323242,0.3119349914584646
1999,3.1807948975335982,2.6605048179626465,3.0554232597351074,0.41570377349853516,-0.33004770014021156
2000,3.6216968657478454,3.076209545135498,4.032328128814697,0.9769048690795898,0.4409019682142472
2001,4.1187662703375665,4.042721271514893,4.04064416885376,0.0083160400390625,0.49706940458972104
2002,4.324521928552597,4.082212448120117,4.3632283210754395,0.3225841522216797,0.20575565821503083
2003,5.006311957798307,4.453022003173828,6.354997158050537,1.9917688369750977,0.6817900292457093
2004,6.065880465129065,6.365750312805176,7.151341438293457,0.7963442802429199,1.0595685073307584
2005,8.712927647999354,7.019311904907227,9.377951622009277,2.2266101837158203,2.6470471828702893
2006,9.911499107026485,9.702869415283203,12.40578556060791,3.027833938598633,1.1985714590271304
2007,8.983224743390938,12.14900016784668,5.100685119628906,-7.305100440979004,-0.9282743636355466
2008,3.6783154486667495,5.0656304359436035,3.0629734992980957,-2.0377116203308105,-5.3049092947241885
2009,2.924850877315279,3.093975782394409,2.9456968307495117,-0.11727666854858398,-0.7534645713514707
2010,2.9174223911194574,2.9205727577209473,2.9435081481933594,-0.0021886825561523438,-0.007428486195821371
2011,3.1804998450809054,2.9371368885040283,3.471496820449829,0.5279886722564697,0.263077453961448
2012,3.058264669418335,3.4067294597625732,3.1098177433013916,-0.3616790771484375,-0.12223517566257058
2013,4.5724514741746205,3.1098177433013916,5.922694206237793,2.8128764629364014,1.5141868047562856
2014,5.867035366240001,5.96344518661499,6.279326915740967,0.35663270950317383,1.294583892065381
2015,7.235624951029581,6.3001885414123535,7.650951862335205,1.3716249465942383,1.3685895847895795
2016,7.649354537328084,7.57991361618042,9.83071231842041,2.179760456085205,0.4137295862985031
2017,10.881741732715135,9.758001327514648,12.168329238891602,2.3376169204711914,3.2323871953870507
2018,12.74458584272529,12.094222068786621,11.800504684448242,-0.3678245544433594,1.8628441100101547
2019,14.724674890911768,11.823180198669434,17.15056037902832,5.350055694580078,1.9800890481864784
2020,16.42410705589023,17.250947952270508,17.16220474243164,0.011644363403320312,1.699432164978461
2021,17.538829655874345,16.739412307739258,19.046274185180664,1.8840694427490234,1.1147225999841162
2022,16.75058755076739,19.07822036743164,18.51899528503418,-0.5272789001464844,-0.7882421051069564
2023,17.62032935333252,18.003442764282227,16.73190689086914,-1.787088394165039,0.8697418025651302
2024,15.909073356598142,16.620248794555664,14.81682014465332,-1.9150867462158203,-1.7112559967343763
2025,10.681097887039185,14.65320110321045,8.029068946838379,-6.787751197814941,-5.227975469558958
2026,7.304374559601741,7.87484884262085,7.485000133514404,-0.5440688133239746,-3.3767233274374435
