Year,Average_Price,Start_Price,End_Price,YoY_End_Price_Diff,YoY_Avg_Price_Diff
1984,0.7006798996925354,0.5962557196617126,0.8446954488754272,,
1985,0.9882780590227672,0.8347580432891846,0.799976110458374,-0.04471933841705322,0.2875981593302318
1986,0.8669863901590641,0.7751319408416748,0.9341334104537964,0.13415729999542236,-0.12129166886370313
1987,1.169906239500159,0.9391027092933655,0.8049450516700745,-0.12918835878372192,0.30291984934109484
1988,0.9839200087686772,0.8099139332771301,1.2521367073059082,0.44719165563583374,-0.18598623073148168
1989,1.6651287518796467,1.232262134552002,1.9601902961730957,0.7080535888671875,0.6812087431109695
1990,1.9089902653524526,1.975096583366394,2.064535617828369,0.10434532165527344,0.24386151347280594
1991,3.548988033660316,1.9974563121795654,5.030905723571777,2.966370105743408,1.6399977683078633
1992,4.959866908591564,5.014136791229248,5.517229080200195,0.48632335662841797,1.4108788749312478
1993,7.108028796350532,5.651385307312012,9.256869316101074,3.739640235900879,2.1481618877589685
1994,7.496800418884035,8.95501708984375,5.4711127281188965,-3.7857565879821777,0.38877162253350317
1995,5.0583076741960316,5.4711127281188965,4.565547943115234,-0.9055647850036621,-2.438492744688004
1996,4.825065930997293,4.716475963592529,4.829671859741211,0.26412391662597656,-0.23324174319873858
1997,4.338039140927462,4.942867755889893,4.829671859741211,0.0,-0.4870267900698311
1998,6.308922375951495,4.961733341217041,8.716045379638672,3.886373519897461,1.9708832350240328
1999,7.899198115818084,8.451922416687012,7.282238960266113,-1.4338064193725586,1.5902757398665894
2000,9.454680562019348,7.093580722808838,12.753349304199219,5.4711103439331055,1.555482446201264
2001,11.929655351946431,10.847891807556152,13.474780082702637,0.721430778503418,2.4749747899270833
2002,14.002578076862154,13.307255744934082,14.602210998535156,1.1274309158325195,2.0729227249157223
2003,14.718637583747743,14.7606840133667,15.014240264892578,0.4120292663574219,0.7160595068855891
2004,15.743829011917114,14.964428901672363,15.87905502319336,0.8648147583007812,1.0251914281693715
2005,17.164986803418113,15.802083015441895,17.550159454345703,1.6711044311523438,1.421157791500999
2006,18.26158157287841,17.286861419677734,20.75624656677246,3.206087112426758,1.096594769460296
2007,20.131649678446855,20.36396026611328,13.645567893981934,-7.110678672790527,1.8700681055684463
2008,11.682090960001286,13.185134887695312,7.630510330200195,-6.015057563781738,-8.44955871844557
2009,10.850065778172205,8.130041122436523,11.158785820007324,3.528275489807129,-0.8320251818290814
2010,13.627145604481774,10.949370384216309,16.063753128051758,4.904967308044434,2.777079826309569
2011,18.361245121274674,16.42534065246582,21.12483024597168,5.061077117919922,4.7340995167929005
2012,24.534512496948242,20.848533630371094,25.047439575195312,3.922609329223633,6.173267375673568
2013,32.412601713150266,25.839515686035156,38.277000427246094,13.229560852050781,7.878089216202024
2014,42.237975922841876,37.657493591308594,49.45211410522461,11.175113677978516,9.82537420969161
2015,46.714163522871715,49.51953125,41.340110778808594,-8.112003326416016,4.476187600029839
2016,42.666651967972044,40.73659896850586,43.84382629394531,2.5037155151367188,-4.047511554899671
2017,34.673636691028854,43.525150299072266,35.75782775878906,-8.08599853515625,-7.99301527694319
2018,40.99331345881124,36.3286247253418,41.93275451660156,6.1749267578125,6.319676767782383
2019,41.023562204270135,42.8099250793457,41.548004150390625,-0.3847503662109375,0.03024874545889844
2020,34.82010842500468,41.824989318847656,56.56999969482422,15.021995544433594,-6.203453779265452
2021,56.2871427233257,53.58000183105469,36.59000015258789,-19.979999542236328,21.467034298321018
2022,31.821274897966727,37.66999816894531,31.90999984741211,-4.680000305175781,-24.465867825358973
2023,36.614999992370606,32.41999816894531,43.18000030517578,11.270000457763672,4.793725094403879
2024,71.6840872688899,42.06999969482422,132.2899932861328,89.10999298095703,35.06908727651929
2025,149.31940008544922,137.6699981689453,143.52000427246094,11.230010986328125,77.63531281655932
2026,152.5409707596053,151.52000427246094,183.66000366210938,40.13999938964844,3.2215706741560837
