Year,Average_Price,Start_Price,End_Price,YoY_End_Price_Diff,YoY_Avg_Price_Diff
1993,3.446533141416662,4.206696033477783,3.334575891494751,,
1994,2.939841931774503,3.5910818576812744,2.359853744506836,-0.974722146987915,-0.5066912096421592
1995,2.730158577835749,2.359853744506836,3.6936841011047363,1.3338303565979004,-0.20968335393875392
1996,3.780784991782481,3.6936841011047363,3.7962863445281982,0.10260224342346191,1.0506264139467323
1997,3.757606171807753,3.7962863445281982,4.674639701843262,0.8783533573150635,-0.02317881997472826
1998,4.515742178947207,4.882400989532471,3.8616087436676025,-0.8130309581756592,0.7581360071394538
1999,3.2242972074993075,3.915997266769409,3.841627359390259,-0.01998138427734375,-1.2914449714478993
2000,3.183335778259096,3.696110963821411,1.875,-1.9666273593902588,-0.04096142924021162
2001,1.9353477695295889,2.0,1.5800000429153442,-0.29499995708465576,-1.247988008729507
2002,1.489523805796154,1.4500000476837158,2.549999952316284,0.9699999094009399,-0.4458239637334349
2003,2.2440079355996754,2.509999990463257,2.9700000286102295,0.4200000762939453,0.7544841298035214
2004,2.89801587944939,2.9700000286102295,2.8499999046325684,-0.12000012397766113,0.6540079438497148
2005,2.6923412926613337,2.859999895095825,2.890000104904175,0.040000200271606445,-0.2056745867880565
2006,2.4581274877031487,2.759999990463257,1.8799999952316284,-1.0100001096725464,-0.234213804958185
2007,2.498725100342496,1.899999976158142,3.0,1.1200000047683716,0.04059761263934725
2008,2.4924110598243745,2.9000000953674316,1.9299999475479126,-1.0700000524520874,-0.006314040518121455
2009,1.5332142904637351,1.9900000095367432,1.600000023841858,-0.3299999237060547,-0.9591967693606394
2010,1.8749206359424289,1.6100000143051147,1.9500000476837158,0.3500000238418579,0.3417063454786937
2011,3.0659126989425176,1.909999966621399,5.5,3.549999952316284,1.1909920630000888
2012,3.5538400144577027,5.510000228881836,3.430000066757202,-2.069999933242798,0.4879273155151851
2013,6.145119037893084,3.440000057220459,8.0600004196167,4.630000352859497,2.591279023435381
2014,6.7821825364279364,8.09000015258789,7.099999904632568,-0.9600005149841309,0.6370634985348529
2015,10.932142863197932,7.230000019073486,6.389999866485596,-0.7100000381469727,4.149960326769995
2016,4.07694445337568,7.079999923706055,1.8799999952316284,-4.509999871253967,-6.855198409822251
2017,1.9542629391073705,2.0,1.4600000381469727,-0.41999995708465576,-2.1226815142683098
2018,1.3631075708514666,1.440000057220459,0.8799999952316284,-0.5800000429153442,-0.5911553682559039
2019,2.059047613825117,1.0199999809265137,1.649999976158142,0.7699999809265137,0.6959400429736504
2020,0.8864822147392002,1.7200000286102295,0.9100000262260437,-0.7399999499320984,-1.1725653990859168
2021,1.3015872987489852,0.8899999856948853,1.0099999904632568,0.09999996423721313,0.41510508400978496
2022,1.2294422302588048,1.059999942779541,1.5800000429153442,0.5700000524520874,-0.07214506849018032
2023,1.900159999370575,1.5399999618530273,2.2300000190734863,0.6499999761581421,0.6707177691117701
2024,2.1420634923473236,2.1700000762939453,2.5799999237060547,0.34999990463256836,0.24190349297674874
2025,2.795559988975525,2.6500000953674316,3.299999952316284,0.7200000286102295,0.6534964966282013
2026,2.9473134332628392,3.190000057220459,3.2699999809265137,-0.029999971389770508,0.1517534442873143
