Year,Average_Price,Start_Price,End_Price,YoY_End_Price_Diff,YoY_Avg_Price_Diff
2001,508.5923490302507,453.42059326171875,540.56005859375,,
2002,570.4175632520654,540.56005859375,564.75830078125,24.1982421875,61.82521422181469
2003,631.6545817057291,564.75830078125,627.0070190429688,62.24871826171875,61.23701845366372
2004,607.6763072705451,627.0070190429688,566.1544799804688,-60.8525390625,-23.978274435184062
2005,560.0220348651593,566.1544799804688,551.5526123046875,-14.60186767578125,-47.65427240538577
2006,547.4819693932167,551.5526123046875,555.7279052734375,4.17529296875,-12.540065471942626
2007,570.0782433334662,563.494384765625,558.13720703125,2.4093017578125,22.59627394024949
2008,536.9428040796397,550.7242431640625,540.6151123046875,-17.5220947265625,-33.13543925382646
2009,527.8508117424608,537.1104125976562,520.0245361328125,-20.590576171875,-9.091992337178908
2010,464.2947802131559,526.157958984375,425.5613708496094,-94.46316528320312,-63.5560315293049
2011,416.52399653220664,424.23291015625,423.79010009765625,-1.771270751953125,-47.77078368094925
2012,449.8442109630954,434.86083984375,468.2930908203125,44.50299072265625,33.32021443088877
2013,544.5457238022162,479.8230895996094,620.8588256835938,152.56573486328125,94.70151283912082
2014,827.0025299572554,620.4130859375,1191.144775390625,570.2859497070312,282.4568061550392
2015,1083.0936219262296,1242.6612548828125,1009.1029663085938,-182.04180908203125,256.0910919689742
2016,954.678728376116,996.9560546875,954.3275146484375,-54.77545166015625,-128.41489355011356
2017,1181.1493716032608,967.9027709960938,1721.994873046875,767.6673583984375,226.4706432271447
2018,1851.574070488356,1721.994873046875,2038.1627197265625,316.1678466796875,670.4246988850953
2019,1609.481105946901,2017.598876953125,1374.7862548828125,-663.37646484375,-242.0929645414551
2020,1122.624040335663,1332.86083984375,1087.2454833984375,-287.540771484375,-486.8570656112379
2021,1203.7985630580358,1055.6502685546875,1189.8934326171875,102.64794921875,81.17452272237279
2022,1277.2083470078765,1180.550048828125,1446.93994140625,257.0465087890625,73.40978394984063
2023,1995.1456735502413,1430.49755859375,2928.198974609375,1481.259033203125,717.9373265423649
2024,3460.824020448023,2994.42626953125,3400.09423828125,471.895263671875,1465.6783468977817
2025,3373.419864607446,3361.40185546875,3073.026611328125,-327.067626953125,-87.404155840577
2026,2922.85223528447,3077.967041015625,3440.0,366.973388671875,-450.5676293229758
