Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return
2001-01-04,322.6434966808057,329.3131296871273,322.6434966808057,327.6457214355469,284000,0.0,0.0,
2001-01-05,333.481642779182,341.8186838486615,331.81423456528603,340.1512756347656,977600,0.0,0.0,0.03816791546804543
2001-01-08,340.1512756347656,340.1512756347656,340.1512756347656,340.1512756347656,0,0.0,0.0,0.0
2001-01-09,343.48617713528677,348.48840301589775,329.313203806889,334.3154296875,2322400,0.0,0.0,-0.017156619319963373
2001-01-10,330.14682635139013,340.1512756347656,325.14460170970244,340.1512756347656,580800,0.0,0.0,0.017456107104361518
2001-01-11,340.98497729728643,344.3197937011719,333.4816403885442,344.3197937011719,1664800,0.0,0.0,0.012254894704208485
2001-01-12,350.155824693899,350.155824693899,340.1513725597876,340.9850769042969,2742400,0.0,0.0,-0.009684940737880288
2001-01-15,336.81639641057933,344.3197319741813,328.47935689546597,330.98046875,3166400,0.0,0.0,-0.029340310857958296
2001-01-16,322.6436762695313,325.1447900390625,310.9718120117188,312.63922119140625,4399200,0.0,0.0,-0.05541489389951726
2001-01-17,291.79642621208643,303.4682832605699,275.9560487891446,297.6323547363281,8793600,0.0,0.0,-0.048000588019282864
2001-01-18,289.29542470532795,290.9628334932549,278.4572675838027,286.7943115234375,4736000,0.0,0.0,-0.03641419704686344
2001-01-19,292.6301462780097,295.1312586393602,286.7942174348585,290.9627380371094,3640000,0.0,0.0,0.014534550882579822
2001-01-22,291.79644775390625,294.29756016322546,285.12681466238837,291.79644775390625,2855200,0.0,0.0,0.0028653487467888983
2001-01-23,287.6279462617019,294.2975797982051,286.794242069639,290.1290588378906,1303200,0.0,0.0,-0.005714219377412899
2001-01-24,294.2975797982051,296.79869237439385,286.794242069639,290.1290588378906,1811200,0.0,0.0,0.0
2001-01-25,294.29753843676144,297.6323547363281,285.9604976878447,297.6323547363281,3058400,0.0,0.0,0.02586192478785776
2001-01-26,300.13353079803716,305.96946056355455,295.96500953695335,302.6346435546875,2986400,0.0,0.0,0.016806938959277096
2001-01-29,295.96498244301563,301.8009116742864,293.4638699153282,298.4660949707031,760800,0.0,0.0,-0.013774194966648334
2001-01-30,300.1335144042969,300.1335144042969,293.46388075086804,300.1335144042969,552000,0.0,0.0,0.005586629307953395
2001-01-31,292.6301630193537,297.63238802823156,292.6301630193537,293.4638671875,344000,0.0,0.0,-0.022222267413336882
2001-02-01,300.1334602602067,312.6390211043819,292.63012375370147,310.1379089355469,3689600,0.0,0.0,0.056818040012379
2001-02-02,312.6389453285619,324.3107992874949,305.9693144948859,316.8074645996094,3285600,0.0,0.0,0.02150512875692523
2001-02-05,315.1400946759163,318.4749104925927,308.4704630425636,313.4726867675781,2543200,0.0,0.0,-0.010526197153358896
2001-02-06,317.64129663415855,317.64129663415855,305.96943796518684,308.4705505371094,1564800,0.0,0.0,-0.015957167694732988
2001-02-07,295.96491422267314,296.798618206399,285.96046641796306,288.4615783691406,2387200,0.0,0.0,-0.0648650969537582
2001-02-08,284.2931213378906,286.79423384232956,280.1246004971591,284.2931213378906,2258400,0.0,0.0,-0.014450649042472063
2001-02-09,283.4593488168025,290.9626845207767,282.6256448496943,287.62786865234375,1093600,0.0,0.0,0.011729961311619963
2001-02-12,287.62786865234375,287.62786865234375,287.62786865234375,287.62786865234375,0,0.0,0.0,0.0
2001-02-13,291.7965378872184,291.7965378872184,283.45949394758355,286.7943115234375,1380000,0.0,0.0,-0.002898040210122188
2001-02-14,282.625707469267,286.7942282284007,281.7920033174402,283.45941162109375,1483200,0.0,0.0,-0.011628194034354888
2001-02-15,279.29085737216974,280.95826547588416,275.95604116474084,278.4571533203125,1293600,0.0,0.0,-0.01764717661753945
2001-02-16,276.7898090211816,277.62351326522133,272.6212878009831,274.2886962890625,1518400,0.0,0.0,-0.014969832814655581
2001-02-19,273.4549929061026,273.4549929061026,263.4505419461232,265.1179504394531,1176800,0.0,0.0,-0.03343464741231872
2001-02-20,266.78524639423074,274.2885814490685,265.9515424992488,270.9537658691406,928000,0.0,0.0,0.02201214749893099
2001-02-21,266.785358932783,269.28647167277785,260.9494292061284,265.1179504394531,1015200,0.0,0.0,-0.021538048792080433
2001-02-22,260.94944116289946,261.783145447765,255.11351116884103,257.6146240234375,1808000,0.0,0.0,-0.02830184226899124
2001-02-23,257.6146240234375,261.783145447765,256.780919738572,257.6146240234375,1540000,0.0,0.0,0.0
2001-02-26,265.9516268111646,265.9516268111646,257.61458521833816,260.94940185546875,888000,0.0,0.0,0.012944831236474608
2001-02-27,269.28636690936514,270.12007083168515,260.94932768616496,263.450439453125,3266400,0.0,0.0,0.009584377583825576
2001-02-28,262.61683295754824,262.61683295754824,253.44608640982435,255.11349487304688,991200,0.0,0.0,-0.03164521037575074
2001-03-01,261.7831741333008,267.61910476684574,258.44835662841797,266.785400390625,1684000,0.0,0.0,0.04575181537686368
2001-03-02,265.9516268111646,268.4527392890126,256.7808810590555,260.94940185546875,1655200,0.0,0.0,-0.0218752545177181
2001-03-05,252.61238759193049,257.6146130888004,251.77868334245215,255.94720458984375,2367200,0.0,0.0,-0.01916922296068546
2001-03-06,250.1112615783079,252.612374194091,244.69218424411122,249.27755737304688,2862400,0.0,0.0,-0.02605868357689234
2001-03-07,260.94940185546875,262.616810174034,251.77865610335962,260.94940185546875,3764800,0.0,0.0,0.04682268474315476
2001-03-08,266.78535809270517,275.1224005331022,260.11572414038756,274.2886962890625,2231200,0.0,0.0,0.05111831772268993
2001-03-09,278.4571533203125,280.124561424027,275.1223371128836,278.4571533203125,2241600,0.0,0.0,0.015197334369393856
2001-03-12,274.28867132013494,278.4571921608665,266.7853338068182,275.12237548828125,842400,0.0,0.0,-0.011975910089819908
2001-03-13,266.785358932783,266.785358932783,261.7831334527933,265.1179504394531,2200000,0.0,0.0,-0.036363545607922654
2001-03-14,265.1179504394531,265.1179504394531,265.1179504394531,265.1179504394531,0,0.0,0.0,0.0
2001-03-15,252.61228017953724,270.9537658691406,250.11116849459134,270.9537658691406,1260000,0.0,0.0,0.02201214749893099
2001-03-16,269.2864574777003,270.12016168041765,257.6145986396576,267.6190490722656,2371200,0.0,0.0,-0.01230732773238341
2001-03-19,262.6168785095215,270.9539222717285,260.94946975708007,266.785400390625,1428000,0.0,0.0,-0.0031150573344108645
2001-03-20,266.785400390625,266.785400390625,266.785400390625,266.785400390625,0,0.0,0.0,0.0
2001-03-21,256.78087557279144,264.2842128460224,254.27976314838116,260.1156921386719,1410400,0.0,0.0,-0.02500027453596554
2001-03-22,254.2798773958752,265.11803610455183,254.2798773958752,259.2821044921875,2266400,0.0,0.0,-0.0032046803467742357
2001-03-23,275.9561462402344,278.4572593481519,273.4550331323168,275.9561462402344,2740000,0.0,0.0,0.06430849433555608
2001-03-26,292.6300528275339,317.64116845381886,287.6278297022769,316.8074645996094,6027200,0.0,0.0,0.14803554447311273
2001-03-27,315.97168579101566,315.97168579101566,305.1049346923828,309.2844543457031,1760800,1.25,0.0,-0.02374631627892365
2001-03-28,315.97173193359373,316.80763598632814,307.61269140625,313.4640197753906,933600,0.0,0.0,0.013513661520846432
2001-03-29,312.62811996376576,314.29992809191424,305.1049833870976,305.9408874511719,910400,0.0,0.0,-0.023999986759594805
2001-03-30,309.2844795781141,309.2844795781141,292.5663996009187,299.2536315917969,854400,0.0,0.0,-0.02185799980867964
2001-04-02,299.25369030496347,309.2845402593198,295.07416949064833,307.61273193359375,857600,0.0,0.0,0.02793316257294176
2001-04-03,307.6125842575033,317.6434293963349,307.6125842575033,316.8075256347656,1508800,0.0,0.0,0.029890809926413686
2001-04-04,308.4484927442196,311.7921078417179,306.7766851954704,310.12030029296875,1197600,0.0,0.0,-0.021108164423803144
2001-04-05,316.8076704158339,330.18213671307234,316.8076704158339,323.4949035644531,3236000,0.0,0.0,0.04312714536536144
2001-04-06,334.3616057512469,339.37702983751564,331.0179896937344,335.197509765625,4823200,0.0,0.0,0.03617555044059673
2001-04-09,326.8384803930918,331.01800060272217,319.3153440157572,320.9871520996094,1675200,0.0,0.0,-0.04239398340384959
2001-04-10,325.16671185160794,326.0026159951853,322.6589994208757,323.4949035644531,620000,0.0,0.0,0.007812622556511384
2001-04-11,326.002618848663,329.34623545223906,315.97176903793496,324.330810546875,651200,0.0,0.0,0.002583988103711521
2001-04-12,332.6898945399693,334.3617030552455,324.3308519635882,327.6744689941406,467200,0.0,0.0,0.010309407365978185
2001-04-13,327.6743844350179,332.6898086865743,318.4794399738312,320.9871520996094,508800,0.0,0.0,-0.020408416057129064
2001-04-16,329.3460837709873,331.85379506873596,323.4947574095738,325.16656494140625,340800,0.0,0.0,0.013020498840713435
2001-04-17,329.34620593843005,334.36163039434524,326.83849371047245,333.5257263183594,871200,0.0,0.0,0.025707321349165868
