Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return
2001-01-01,333.6264343261719,333.6264343261719,333.6264343261719,333.6264343261719,0,0.0,0.0,
2001-01-02,333.6264343261719,333.6264343261719,333.6264343261719,333.6264343261719,0,0.0,0.0,0.0
2001-01-03,333.6264343261719,333.6264343261719,333.6264343261719,333.6264343261719,0,0.0,0.0,0.0
2001-01-04,345.6275390625,357.0284474690755,312.324885559082,324.02581787109375,2117400,0.0,0.0,-0.028776546062570185
2001-01-05,327.02596750567034,334.5265630906628,315.02501456968247,325.5258483886719,1252800,0.0,0.0,0.004629354930522522
2001-01-08,325.5258483886719,325.5258483886719,325.5258483886719,325.5258483886719,0,0.0,0.0,0.0
2001-01-09,322.82562303450135,324.02571828741776,298.223670349716,307.8244323730469,1035200,0.0,0.0,-0.05437791224028954
2001-01-10,303.3240192405592,304.5241142721737,291.9231164402217,295.82342529296875,697400,0.0,0.0,-0.038986531990203854
2001-01-11,292.5232849121094,300.0238819611378,289.523046092498,292.5232849121094,748800,0.0,0.0,-0.011155777733257821
2001-01-12,292.5232627175071,303.0240977894176,292.5232627175071,300.3238830566406,504800,0.0,0.0,0.02666658877044603
2001-01-15,306.32433297797047,312.0247857953862,304.5241899829971,311.7247619628906,512200,0.0,0.0,0.03796194558426058
2001-01-16,309.02462515482085,314.125031589415,301.52402745688835,307.5245056152344,403200,0.0,0.0,-0.013474246707921966
2001-01-17,305.12422819765743,305.12422819765743,294.62339438554534,300.6238708496094,1155000,0.0,0.0,-0.022439300412237295
2001-01-18,306.0243835449219,329.4262481689453,298.5237859090169,324.02581787109375,2062600,0.0,0.0,0.0778446068016716
2001-01-19,330.02624796397646,341.7271785736084,315.32507873649024,321.6255798339844,2511400,0.0,0.0,-0.007407551820652336
2001-01-22,315.62502350138726,333.0264031240873,315.0249759281907,321.02545166015625,853200,0.0,0.0,-0.0018659217781679116
2001-01-23,345.027440589244,381.0303039550782,339.026963361605,381.0303039550781,13409000,0.0,0.0,0.1869161837001141
2001-01-24,441.03497314453125,441.03497314453125,433.5343783631617,441.03497314453125,10813600,0.0,0.0,0.15748004441275998
2001-01-25,477.0379466896286,501.0398559570313,465.03699205592727,501.03985595703125,20266200,0.0,0.0,0.13605470419878896
2001-01-26,501.0398721133961,556.5442890840418,477.03796207203584,510.04058837890625,26739000,0.0,0.0,0.017964104681218895
2001-01-29,519.0413458031344,550.5438552304923,495.03943385848083,498.0396728515625,9685000,0.0,0.0,-0.02352933433295379
2001-01-30,498.0396650598404,516.0410987367021,474.03775349069144,493.539306640625,5247600,0.0,0.0,-0.009036160081726696
2001-01-31,489.03876472789153,507.0401916503906,480.038051266642,507.0401916503906,2478800,0.0,0.0,0.027355237623649664
2001-02-01,561.0445072039887,597.04736328125,540.3428649595634,597.04736328125,20492400,0.0,0.0,0.17751486590814536
2001-02-02,595.5471228348581,615.0486658999795,562.5445114938836,570.0451049804688,8729600,0.0,0.0,-0.045226325349436935
2001-02-05,543.0432146857767,553.5440503288718,510.0405883789062,510.04058837890625,4104800,0.0,0.0,-0.10526275215295189
2001-02-06,510.040662610853,561.644776710304,501.03994503536734,555.0442504882812,4065000,0.0,0.0,0.08823545250077625
2001-02-07,555.0441565103089,585.046543348704,541.543082433031,543.6432495117188,4637800,0.0,0.0,-0.02054070637887495
2001-02-08,538.5429349332242,555.0442504882812,504.64023206556163,555.0442504882812,4018800,0.0,0.0,0.020971475295246345
2001-02-09,549.0436870436722,561.0446419517307,540.0429708626284,554.744140625,1902400,0.0,0.0,-0.0005406953824262928
