Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return
2000-01-03,34.195957971673316,35.975364685058594,34.04121205472555,35.975364685058594,46013,0.0,0.0,
2000-01-04,34.81483485646826,35.78191114928095,34.81483485646826,35.20174026489258,90735,0.0,0.0,-0.021504282915228323
2000-01-05,34.62147928953369,35.16303525838154,34.428026575504866,35.0082893371582,54291,0.0,0.0,-0.005495493298872667
2000-01-06,34.930961358115304,35.781910190383044,34.930961358115304,35.16303253173828,67689,0.0,0.0,0.004420187261644726
2000-01-07,37.522704180813186,40.2304801940918,37.522704180813186,40.2304801940918,67172,0.0,0.0,0.14411293046979434
2000-01-10,40.2304801940918,40.2304801940918,40.2304801940918,40.2304801940918,0,0.0,0.0,0.0
2000-01-11,43.13171104409826,47.386918049760084,43.13171104409826,46.41984176635742,227774,0.0,0.0,0.15384756886830764
2000-01-12,44.48568958935149,45.45276588122802,44.48568958935149,44.67905044555664,129624,0.0,0.0,-0.0375010179819788
2000-01-13,44.48568694942897,46.41983941840326,44.48568694942897,45.839576721191406,86834,0.0,0.0,0.02597473008180695
2000-01-14,43.71197188144463,43.71197188144463,41.00419585059553,42.35808563232422,52636,0.0,0.0,-0.07594945978760992
2000-01-17,41.391012181308945,43.325164794921875,41.391012181308945,43.325164794921875,53201,0.0,0.0,0.022831040358907595
2000-01-18,43.71197875124923,43.71197875124923,40.23048677779435,41.19756317138672,36375,0.0,0.0,-0.04910775604907869
2000-01-19,38.64451819206596,39.456851959228516,38.489775838903405,39.456851959228516,66590,0.0,0.0,-0.042252771235925746
2000-01-20,38.644524845247105,39.45685875226401,38.48978246544355,38.68323516845703,66590,0.0,0.0,-0.01960665264352257
2000-01-21,39.07004948687497,39.07004948687497,38.296333970236795,38.56711196899414,51043,0.0,0.0,-0.0030018998917024087
2000-01-24,37.75477856582348,37.75477856582348,36.59434127807617,36.59434127807617,53604,0.0,0.0,-0.05115163127858702
2000-01-25,35.588545758989575,36.168808359675324,34.04120355208115,34.81482696533203,91458,0.0,0.0,-0.04862812802727656
2000-01-26,36.43959239493664,37.25192625942672,36.20743291347554,36.748985290527344,77453,0.0,0.0,0.0555555920792401
2000-01-27,36.748985290527344,36.748985290527344,36.748985290527344,36.748985290527344,0,0.0,0.0,0.0
2000-01-28,39.07004802774766,41.004200741669756,38.29633254000501,39.65031433105469,74029,0.0,0.0,0.07894990889109543
2000-01-31,39.070044210975375,41.77782030029019,38.29632879881737,41.39101028442383,48717,0.0,0.0,0.043901189252510076
2000-02-01,45.646127680252164,47.58028030395508,43.71197505654926,47.58028030395508,17133,0.0,0.0,0.14953174558922
2000-02-02,47.773726385910706,51.25521758222503,46.806650208189666,50.48159408569336,124473,0.0,0.0,0.060977231811244925
2000-02-03,57.6379465177326,59.18528551091261,57.25113296508789,57.25113296508789,42217,0.0,0.0,0.13409915043299003
2000-02-04,57.25113652111294,57.637950097783694,54.15645480992538,56.86432647705078,21946,0.0,0.0,-0.006756311499948597
2000-02-07,55.51033603985053,61.89305932863169,54.543259858084696,60.92597961425781,172911,0.0,0.0,0.07142708599294201
2000-02-08,63.82730745910092,67.30870703593237,63.44040207134716,66.53507995605469,74714,0.0,0.0,0.09206417980162018
2000-02-09,66.53507995605469,66.53507995605469,66.53507995605469,66.53507995605469,0,0.0,0.0,0.0
2000-02-10,69.24294710454102,75.43221771044425,69.24294710454102,73.11125183105469,120302,0.0,0.0,0.09883766397129823
2000-02-11,78.33345471963267,78.33345471963267,72.33754402960653,72.72435760498047,101356,0.0,0.0,-0.005291856128633254
2000-02-14,68.85603921370345,72.72434379825714,68.4692257117661,72.5309829711914,60915,0.0,0.0,-0.0026590077954269375
2000-02-15,70.98364678582685,73.88487179810404,70.98364678582685,73.11125183105469,90733,0.0,0.0,0.008000289477584577
2000-02-16,72.7243514162271,74.27169036865234,71.95072433131395,74.27169036865234,49060,0.0,0.0,0.015872229082866784
2000-02-17,72.53099611806654,76.97956768577158,72.53099611806654,76.20584869384766,54544,0.0,0.0,0.0260416629215654
2000-02-18,79.68734534520482,82.5885780218716,79.3005317491859,81.62149810791016,91404,0.0,0.0,0.07106605997945836
